CODEST;CODASG;GRUASG;CODPRG
931320531;4236;1;32
931320531;4237;1;32
931320531;4238;1;32
931320531;4735;3;32
931320548;4236;1;32
931320548;4237;1;32
931320548;4238;1;32
931320589;4236;1;32
931320589;4237;1;32
931320589;4238;1;32
931380011;1415;1;38
931380011;2226;1;38
931380011;4580;1;38
931380011;4591;1;38
931380011;4593;1;38
931380011;4792;3;38
931380036;1415;1;38
931380036;2226;1;38
931380036;4580;1;38
931380036;4590;1;38
931380036;4593;1;38
931380036;4792;3;38
931380044;4534;1;38
931380044;4538;1;38
931380044;4548;1;38
931380044;4550;1;38
931380044;4591;1;38
931380044;4792;5;38
931380069;1415;1;38
931380069;2226;1;38
931380069;4580;1;38
931380069;4591;1;38
931380069;4593;1;38
931380069;4792;3;38
931380077;1415;1;38
931380077;2226;1;38
931380077;4580;1;38
931380077;4591;1;38
931380077;4593;1;38
931380077;4792;3;38
931380085;1415;1;38
931380085;2226;1;38
931380085;4534;1;38
931380085;4538;1;38
931380085;4591;1;38
931380085;4792;3;38
931380108;1415;1;38
931380108;2226;1;38
931380108;4580;1;38
931380108;4591;1;38
931380108;4593;1;38
931380108;4792;3;38
931380116;4534;1;38
931380116;4538;1;38
931380116;4548;1;38
931380116;4550;1;38
931380116;4783;1;38
931380116;4970;2;38
931380124;1415;1;38
931380124;2226;1;38
931380124;4534;1;38
931380124;4538;1;38
931380124;4591;1;38
931380124;4792;3;38
931380149;1415;1;38
931380149;2226;1;38
931380149;4580;1;38
931380149;4591;1;38
931380149;4593;1;38
931380149;4792;3;38
931380165;1415;1;38
931380165;2226;1;38
931380165;4580;1;38
931380165;4591;1;38
931380165;4593;1;38
931380165;4792;1;38
931380173;1415;1;38
931380173;4517;1;38
931380173;4534;1;38
931380173;4538;1;38
931380173;4550;1;38
931380173;4792;7;38
931380181;1415;1;38
931380181;2226;1;38
931380181;4580;1;38
931380181;4591;1;38
931380181;4593;1;38
931380181;4792;3;38
931380237;4485;1;38
931380237;4517;1;38
931380237;4519;1;38
931380237;4590;1;38
931380261;4465;1;38
931380261;4517;1;38
931380261;4533;1;38
931380261;4537;1;38
931380261;4735;1;38
931380261;4783;1;38
931380317;1415;1;38
931380317;2226;1;38
931380317;4580;1;38
931380317;4591;1;38
931380317;4593;1;38
931380317;4792;1;38
931380333;1415;1;38
931380333;2226;1;38
931380333;4580;1;38
931380333;4591;1;38
931380333;4593;1;38
931380333;4792;3;38
931380366;4532;1;38
931380366;4536;1;38
931380366;4548;1;38
931400017;4734;1;40
931400017;5131;1;40
931400017;5138;1;40
931400017;5140;1;40
931400017;5144;1;40
931400017;5167;1;40
931400017;5218;1;40
931400017;5225;1;40
931400033;5136;1;40
931400033;5238;1;40
931400033;5243;1;40
931400033;5253;1;40
931400041;5236;1;40
931400041;5239;1;40
931400041;5243;1;40
931400041;5253;1;40
931400058;5132;1;40
931400058;5139;1;40
931400058;5234;1;40
931400074;5136;1;40
931400074;5151;1;40
931400074;5168;1;40
931400074;5198;1;40
931400074;5235;1;40
931400074;5239;1;40
931400074;5243;1;40
931400074;5253;1;40
931400082;5136;1;40
931400082;5151;1;40
931400082;5168;1;40
931400082;5198;1;40
931400082;5235;1;40
931400082;5239;1;40
931400082;5243;1;40
931400082;5253;1;40
931400105;4727;1;40
931400105;5135;1;40
931400105;5141;1;40
931400105;5236;1;40
931400105;5238;1;40
931400105;5240;1;40
931400105;5242;1;40
931400105;5252;1;40
931400121;5136;1;40
931400121;5151;1;40
931400121;5168;1;40
931400121;5198;1;40
931400121;5235;1;40
931400121;5239;1;40
931400121;5243;1;40
931400121;5253;1;40
931400138;4727;1;40
931400138;5135;1;40
931400138;5141;1;40
931400138;5236;1;40
931400138;5238;1;40
931400138;5240;1;40
931400138;5242;1;40
931400138;5252;1;40
931400187;2913;1;40
931400187;4671;1;40
931400187;5132;1;40
931400187;5139;1;40
931400187;5226;1;40
931400187;5234;1;40
931400187;5258;1;40
931400187;5276;1;40
931400195;4727;1;40
931400195;5135;1;40
931400195;5141;1;40
931400195;5236;1;40
931400195;5238;1;40
931400195;5240;1;40
931400195;5242;1;40
931400195;5252;1;40
931400201;5136;1;40
931400201;5151;1;40
931400201;5168;1;40
931400201;5198;1;40
931400201;5235;1;40
931400201;5239;1;40
931400201;5243;1;40
931400201;5253;1;40
931400218;5136;1;40
931400218;5151;1;40
931400218;5168;1;40
931400218;5198;1;40
931400218;5235;1;40
931400218;5239;1;40
931400218;5243;1;40
931400218;5253;1;40
931400259;5136;1;40
931400259;5151;1;40
931400259;5168;1;40
931400259;5198;1;40
931400259;5235;1;40
931400259;5239;1;40
931400259;5243;1;40
931400259;5253;1;40
931400267;4727;1;40
931400267;5135;1;40
931400267;5141;1;40
931400267;5236;1;40
931400267;5238;1;40
931400267;5240;1;40
931400267;5242;1;40
931400267;5252;1;40
931400283;4734;1;40
931400283;5131;1;40
931400283;5138;1;40
931400283;5140;1;40
931400283;5144;1;40
931400283;5167;1;40
931400283;5218;1;40
931400283;5225;1;40
931400322;4727;1;40
931400322;5135;1;40
931400322;5141;1;40
931400322;5236;1;40
931400322;5238;1;40
931400322;5240;1;40
931400322;5242;1;40
931400322;5252;1;40
931400355;2913;1;40
931400355;4671;1;40
931400355;5132;1;40
931400355;5139;1;40
931400355;5226;1;40
931400355;5234;1;40
931400355;5258;1;40
931400355;5276;1;40
931400371;4655;2;40
931400371;4734;1;40
931400371;5131;1;40
931400371;5138;1;40
931400371;5140;1;40
931400371;5144;1;40
931400371;5167;1;40
931400371;5218;1;40
931400371;5225;1;40
931400435;4727;1;40
931400435;5135;1;40
931400435;5141;1;40
931400435;5236;1;40
931400435;5238;1;40
931400435;5240;1;40
931400435;5242;1;40
931400435;5252;1;40
931400451;5136;1;40
931400451;5151;1;40
931400451;5168;1;40
931400451;5198;1;40
931400451;5235;1;40
931400451;5239;1;40
931400451;5243;1;40
931400451;5253;1;40
931400476;4734;1;40
931400476;5131;1;40
931400476;5138;1;40
931400476;5140;1;40
931400476;5144;1;40
931400476;5167;1;40
931400476;5218;1;40
931400476;5225;1;40
931400484;4727;1;40
931400484;5135;1;40
931400484;5141;1;40
931400484;5236;1;40
931400484;5238;1;40
931400484;5240;1;40
931400484;5242;1;40
931400484;5252;1;40
931400507;5136;1;40
931400507;5151;1;40
931400507;5168;1;40
931400507;5198;1;40
931400507;5235;1;40
931400507;5239;1;40
931400507;5243;1;40
931400507;5253;1;40
931400531;4727;1;40
931400531;5135;1;40
931400531;5141;1;40
931400531;5236;1;40
931400531;5238;1;40
931400531;5240;1;40
931400531;5242;1;40
931400531;5252;1;40
931400556;5136;1;40
931400556;5151;1;40
931400556;5168;1;40
931400556;5198;1;40
931400556;5235;1;40
931400556;5239;1;40
931400556;5243;1;40
931400556;5253;1;40
931400564;4727;1;40
931400564;5135;1;40
931400564;5141;1;40
931400564;5236;1;40
931400564;5238;1;40
931400564;5240;1;40
931400564;5242;1;40
931400564;5252;1;40
931400589;2913;1;40
931400589;4671;1;40
931400589;5132;1;40
931400589;5139;1;40
931400589;5226;1;40
931400589;5234;1;40
931400589;5258;1;40
931400589;5276;1;40
931500029;1359;2;50
931500029;1434;1;50
931500029;1462;2;50
931500029;4792;2;50
931500053;1359;2;50
931500053;1364;1;50
931500053;1435;1;50
931500053;1463;3;50
931500053;1468;2;50
931500053;1910;1;50
931500053;4792;3;50
931500061;1364;2;50
931500061;1423;1;50
931500061;1428;2;50
931500061;1435;2;50
931500061;1463;1;50
931500061;1468;1;50
931500078;1312;1;50
931500078;1359;2;50
931500078;1434;1;50
931500078;1462;2;50
931500078;2667;4;50
931500117;1364;2;50
931500117;1435;2;50
931500117;1463;1;50
931500117;1468;1;50
931500117;4792;4;50
931500125;1364;1;50
931500125;1436;2;50
931500125;1463;1;50
931500125;1466;3;50
931500125;1468;3;50
931500125;4792;4;50
931500133;1364;1;50
931500133;1428;2;50
931500133;1436;2;50
931500133;1463;1;50
931500133;1466;3;50
931500133;4792;4;50
931500174;1910;1;50
931500182;1423;2;50
931500182;1428;2;50
931500182;1436;2;50
931500182;1463;1;50
931500182;1466;3;50
931500182;4792;4;50
931500199;1364;2;50
931500199;1423;2;50
931500199;1428;2;50
931500199;1435;2;50
931500199;1463;1;50
931500199;4792;4;50
931500205;1910;1;50
931500213;1910;1;50
931500246;1910;1;50
931500254;1910;1;50
931500262;1359;1;50
931500262;1364;3;50
931500262;1435;2;50
931500262;1463;3;50
931500262;1468;2;50
931500262;4792;3;50
931500279;1910;1;50
931500295;1910;1;50
931500318;1312;3;50
931500318;1426;2;50
931500318;1483;1;50
931500318;2216;3;50
931500318;2218;2;50
931500318;5172;1;50
931500334;1364;3;50
931500334;1423;2;50
931500334;1428;1;50
931500334;1463;1;50
931500334;1466;3;50
931500334;4792;4;50
931500359;1910;1;50
931500367;1364;1;50
931500367;1423;3;50
931500367;1436;2;50
931500367;1463;1;50
931500367;1466;3;50
931500367;1468;1;50
931500391;1364;1;50
931500391;1436;2;50
931500391;1463;1;50
931500391;1466;3;50
931500391;1468;3;50
931500391;4792;4;50
931500406;1364;2;50
931500406;1423;2;50
931500406;1428;2;50
931500406;1436;3;50
931500406;1463;1;50
931500406;1466;2;50
931500439;1364;3;50
931500439;1436;2;50
931500439;1463;1;50
931500439;1466;3;50
931500439;1468;1;50
931500439;4792;4;50
931500447;1359;2;50
931500447;1423;1;50
931500447;1435;1;50
931500447;1463;3;50
931500447;2667;1;50
931500447;5176;3;50
931500455;1364;3;50
931500455;1436;3;50
931500455;1463;1;50
931500455;1466;3;50
931500455;1468;1;50
931500455;4792;4;50
931500463;1364;3;50
931500463;1423;1;50
931500463;1435;2;50
931500463;1463;1;50
931500463;1468;1;50
931500463;4792;4;50
931500488;1910;1;50
931500519;1312;3;50
931500519;1356;2;50
931500519;1434;3;50
931500519;1462;3;50
931500519;5176;1;50
931500576;1312;2;50
931500576;1359;2;50
931500576;1428;2;50
931500576;1435;1;50
931500576;1463;3;50
931500584;1312;1;50
931500584;1356;1;50
931500584;1423;2;50
931500584;1428;3;50
931500584;1462;2;50
931500584;5176;1;50
931500607;1359;3;50
931500607;1364;1;50
931500607;1428;2;50
931500607;1435;1;50
931500607;1463;3;50
931500607;1910;1;50
931500607;4792;8;50
931500631;1364;1;50
931500631;1432;1;50
931500631;1438;1;50
931500631;1466;3;50
931500631;1468;3;50
931500631;1910;1;50
931500631;4792;1;50
931500648;1436;3;50
931500648;1437;1;50
931500648;1463;1;50
931500648;1466;3;50
931500648;1468;3;50
931500648;1910;1;50
931500648;4792;7;50
931500711;1910;1;50
931500728;1359;2;50
931500728;1423;1;50
931500728;1428;3;50
931500728;1463;3;50
931500728;1466;2;50
931500744;1364;2;50
931500744;1436;3;50
931500744;1463;1;50
931500744;1466;2;50
931500744;1468;1;50
931500744;4792;3;50
931500752;1364;2;50
931500752;1423;3;50
931500752;1428;1;50
931500752;1435;2;50
931500752;1463;1;50
931500752;1468;1;50
931500769;1364;3;50
931500769;1436;2;50
931500769;1463;1;50
931500769;1466;2;50
931500769;1468;2;50
931500769;4792;4;50
931500785;1364;2;50
931500785;1423;2;50
931500785;1428;2;50
931500785;1436;3;50
931500785;1463;1;50
931500785;1466;2;50
931500793;1910;1;50
931500816;1359;1;50
931500816;1364;3;50
931500816;1435;2;50
931500816;1463;3;50
931500816;1468;2;50
931500816;4792;1;50
931500857;1910;1;50
931500865;1364;1;50
931500865;1436;3;50
931500865;1438;1;50
931500865;1463;3;50
931500865;1466;3;50
931500865;1468;2;50
931500881;1910;1;50
931500898;1910;1;50
931500904;1364;2;50
931500904;1423;1;50
931500904;1428;1;50
931500904;1436;3;50
931500904;1463;3;50
931500904;1468;3;50
931500912;1364;3;50
931500912;1428;1;50
931500912;1436;2;50
931500912;1463;1;50
931500912;1466;3;50
931500912;1468;1;50
931500937;1311;1;50
931500937;1423;1;50
931500937;1445;3;50
931500937;2216;2;50
931500937;2667;3;50
931500937;5176;1;50
931500953;1311;1;50
931500953;1423;1;50
931500953;2216;2;50
931500953;2667;1;50
931500953;5176;3;50
931500961;1356;2;50
931500961;1434;3;50
931500961;1462;3;50
931501005;1417;3;50
931501005;1426;1;50
931501005;1441;3;50
931501005;2215;5;50
931501005;5172;1;50
931501038;1364;3;50
931501038;1436;2;50
931501038;1463;1;50
931501038;1466;2;50
931501038;1468;1;50
931501038;4792;4;50
931501046;1911;1;50
931501054;1910;1;50
931501079;1312;3;50
931501079;1434;2;50
931501079;1462;1;50
931501079;1493;2;50
931501087;1911;1;50
931501101;1325;1;50
931501101;1437;3;50
931501101;1451;2;50
931501101;1489;1;50
931501101;1490;1;50
931501101;1497;1;50
931501126;1911;1;50
931501134;1910;1;50
931501142;1423;2;50
931501142;1428;2;50
931501142;1436;2;50
931501142;1463;1;50
931501142;1466;2;50
931501142;1468;2;50
931501142;4792;3;50
931501167;1325;2;50
931501167;1432;1;50
931501167;1437;3;50
931501167;1451;1;50
931501167;1468;2;50
931501167;1485;1;50
931501167;1490;1;50
931501191;1911;1;50
931501206;1911;1;50
931501239;1324;1;50
931501239;1325;3;50
931501239;1437;2;50
931501239;1451;1;50
931501239;1468;1;50
931501239;1485;1;50
931501239;1497;1;50
931501247;1325;1;50
931501247;1436;3;50
931501247;1437;2;50
931501247;1451;2;50
931501247;1466;3;50
931501247;1467;1;50
931501247;1490;1;50
931501247;1497;1;50
931501255;1430;2;50
931501255;1481;1;50
931501255;1911;1;50
931501302;1911;1;50
931501319;1325;2;50
931501319;1430;1;50
931501319;1437;2;50
931501319;1481;1;50
931501319;4792;6;50
931501335;1910;1;50
931600016;2636;2;60
931600016;2648;3;60
931600016;2652;3;60
931600016;2653;2;60
931600016;2658;1;60
931600016;2670;2;60
931600016;2671;1;60
931600024;1357;5;60
931600024;1461;2;60
931600024;2417;9;60
931600024;2630;1;60
931600024;2631;1;60
931600024;2641;3;60
931600024;2667;4;60
931600024;4974;1;60
931600065;2634;1;60
931600065;2648;1;60
931600065;2651;7;60
931600065;2670;1;60
931600065;2671;2;60
931600065;4656;2;60
931600065;4792;3;60
931600073;1461;3;60
931600073;2641;2;60
931600073;2647;2;60
931600073;2652;3;60
931600073;2653;8;60
931600073;2667;7;60
931600073;4972;1;60
931600098;1357;6;60
931600098;1461;2;60
931600098;2417;1;60
931600098;2434;4;60
931600098;2630;1;60
931600098;2631;1;60
931600098;2641;3;60
931600098;2667;4;60
931600104;2636;2;60
931600104;2647;2;60
931600104;2652;1;60
931600104;2653;5;60
931600104;2658;3;60
931600104;2670;1;60
931600104;2671;1;60
931600112;1431;2;60
931600112;2636;4;60
931600112;2648;1;60
931600112;2651;2;60
931600112;2658;1;60
931600112;2670;3;60
931600112;2671;2;60
931600129;1431;2;60
931600129;2636;1;60
931600129;2648;3;60
931600129;2651;1;60
931600129;2658;1;60
931600129;2670;1;60
931600129;2671;2;60
931600137;2417;4;60
931600137;2641;2;60
931600137;2647;2;60
931600137;2652;1;60
931600137;2653;4;60
931600137;2667;7;60
931600137;2677;2;60
931600137;4972;4;60
931600145;1461;1;60
931600145;2417;2;60
931600145;2641;1;60
931600145;2647;2;60
931600145;2652;2;60
931600145;2653;3;60
931600145;2667;7;60
931600145;4972;1;60
931600153;2636;3;60
931600153;2641;1;60
931600153;2647;3;60
931600153;2652;2;60
931600153;2653;5;60
931600153;2667;4;60
931600153;4971;3;60
931600178;2636;4;60
931600178;2641;1;60
931600178;2647;1;60
931600178;2652;2;60
931600178;2653;5;60
931600178;2667;2;60
931600178;4972;3;60
931600209;1431;2;60
931600209;2648;3;60
931600209;2652;2;60
931600209;2658;3;60
931600209;2670;2;60
931600209;2671;1;60
931600233;2648;2;60
931600233;2652;2;60
931600233;2653;5;60
931600233;2670;1;60
931600233;2671;1;60
931600233;4656;1;60
931600233;4724;1;60
931600241;1431;1;60
931600241;2636;1;60
931600241;2648;3;60
931600241;2651;1;60
931600241;2658;1;60
931600241;2670;1;60
931600241;2671;2;60
931600258;1431;2;60
931600258;2636;1;60
931600258;2647;2;60
931600258;2652;2;60
931600258;2653;3;60
931600258;2658;3;60
931600258;2670;1;60
931600266;1431;2;60
931600266;2636;1;60
931600266;2648;3;60
931600266;2651;4;60
931600266;2658;1;60
931600266;2670;1;60
931600266;2671;2;60
931600274;1431;2;60
931600274;2636;2;60
931600274;2647;3;60
931600274;2653;2;60
931600274;2658;1;60
931600274;2670;1;60
931600274;2671;2;60
931600299;2634;1;60
931600299;2636;2;60
931600299;2638;2;60
931600299;2648;2;60
931600299;2651;9;60
931600299;2671;1;60
931600299;4655;1;60
931600305;2636;1;60
931600305;2647;2;60
931600305;2652;1;60
931600305;2653;8;60
931600305;2658;3;60
931600305;2667;7;60
931600305;4972;3;60
931600321;1321;2;60
931600321;1357;1;60
931600321;1447;1;60
931600321;2417;1;60
931600321;2434;4;60
931600321;2630;1;60
931600321;2631;4;60
931600321;2677;1;60
931600338;1321;1;60
931600338;1355;5;60
931600338;1447;3;60
931600338;2416;3;60
931600338;2434;3;60
931600338;2511;3;60
931600362;1431;2;60
931600362;2417;4;60
931600362;2636;1;60
931600362;2647;2;60
931600362;2651;10;60
931600362;2652;3;60
931600362;2653;2;60
931600362;2670;1;60
931600401;2636;2;60
931600401;2648;2;60
931600401;2649;1;60
931600401;2651;9;60
931600401;2652;3;60
931600401;2653;3;60
931600401;2671;1;60
931600401;4656;2;60
931600442;1461;3;60
931600442;2641;1;60
931600442;2647;3;60
931600442;2652;3;60
931600442;2653;1;60
931600442;2667;2;60
931600442;4972;3;60
931600459;1461;3;60
931600459;2417;3;60
931600459;2641;3;60
931600459;2647;2;60
931600459;2652;2;60
931600459;2653;8;60
931600459;2667;4;60
931600459;2677;1;60
931600467;1431;2;60
931600467;2636;1;60
931600467;2648;3;60
931600467;2651;4;60
931600467;2658;1;60
931600467;2670;1;60
931600467;2671;2;60
931600475;1431;2;60
931600475;2636;2;60
931600475;2648;1;60
931600475;2651;2;60
931600475;2658;1;60
931600475;2670;2;60
931600475;2671;1;60
931600506;1357;3;60
931600506;2434;3;60
931600506;2636;3;60
931600506;2641;1;60
931600506;2647;3;60
931600506;2651;9;60
931600506;2667;4;60
931600522;1461;1;60
931600522;2417;7;60
931600522;2630;1;60
931600522;2631;4;60
931600522;2641;3;60
931600522;2652;3;60
931600522;2653;8;60
931600522;2667;2;60
931600539;1431;1;60
931600539;2647;2;60
931600539;2652;1;60
931600539;2653;3;60
931600539;2658;3;60
931600539;2667;7;60
931600539;4972;4;60
931600547;1355;5;60
931600547;1418;3;60
931600547;1442;2;60
931600547;2120;3;60
931600547;2132;2;60
931600547;2237;5;60
931600547;2511;2;60
931600555;1461;2;60
931600555;2641;3;60
931600555;2647;2;60
931600555;2652;1;60
931600555;2653;8;60
931600555;2667;7;60
931600555;4973;5;60
931600563;2634;1;60
931600563;2636;4;60
931600563;2638;2;60
931600563;2648;1;60
931600563;2651;1;60
931600563;2658;1;60
931600563;2671;2;60
931600571;2636;3;60
931600571;2647;3;60
931600571;2652;3;60
931600571;2653;8;60
931600571;2658;1;60
931600571;2670;3;60
931600571;2671;2;60
931600596;1461;2;60
931600596;2417;8;60
931600596;2630;1;60
931600596;2631;3;60
931600596;2641;1;60
931600596;2652;1;60
931600596;2653;1;60
931600596;2667;7;60
931600643;1355;4;60
931600643;1418;3;60
931600643;1442;4;60
931600643;2122;3;60
931600643;2124;4;60
931600643;2132;4;60
931600643;2511;3;60
931600651;1357;3;60
931600651;1461;3;60
931600651;2417;7;60
931600651;2630;1;60
931600651;2631;4;60
931600651;2641;3;60
931600651;2667;2;60
931600651;4972;1;60
931600668;1461;1;60
931600668;2417;8;60
931600668;2511;1;60
931600668;2641;1;60
931600668;2647;2;60
931600668;2652;3;60
931600668;2653;4;60
931600668;2667;7;60
931600692;1461;2;60
931600692;2641;1;60
931600692;2647;2;60
931600692;2652;1;60
931600692;2653;4;60
931600692;2667;7;60
931600692;2677;2;60
931600731;2636;2;60
931600731;2641;2;60
931600731;2647;1;60
931600731;2651;2;60
931600731;2658;2;60
931600731;2670;1;60
931600731;2671;2;60
931600748;1321;2;60
931600748;1357;4;60
931600748;1447;3;60
931600748;2417;5;60
931600748;2434;3;60
931600748;2630;2;60
931600748;2631;1;60
931600748;2667;7;60
931600764;1357;4;60
931600764;1461;2;60
931600764;2417;9;60
931600764;2434;2;60
931600764;2630;1;60
931600764;2631;1;60
931600764;2641;3;60
931600764;2667;7;60
931600789;2636;2;60
931600789;2648;3;60
931600789;2652;1;60
931600789;2653;7;60
931600789;2658;2;60
931600789;2670;1;60
931600789;2671;2;60
931600852;1461;2;60
931600852;2417;5;60
931600852;2630;1;60
931600852;2631;5;60
931600852;2641;3;60
931600852;2667;4;60
931600852;4972;2;60
931600877;1431;2;60
931600877;2636;1;60
931600877;2647;1;60
931600877;2652;2;60
931600877;2653;5;60
931600877;2658;2;60
931600877;2670;1;60
931600924;1357;1;60
931600924;1461;3;60
931600924;2417;1;60
931600924;2641;3;60
931600924;2647;2;60
931600924;2667;4;60
931600924;4974;1;60
931600932;1431;1;60
931600932;2636;1;60
931600932;2647;3;60
931600932;2653;8;60
931600932;2658;1;60
931600932;2670;1;60
931600932;2671;2;60
931600949;1431;1;60
931600949;2636;4;60
931600949;2647;2;60
931600949;2652;1;60
931600949;2653;1;60
931600949;2670;3;60
931600949;2671;2;60
931600973;1431;1;60
931600973;2636;4;60
931600973;2648;3;60
931600973;2651;4;60
